c073206a-462a-46af-8949-391e5f4d6316,['Motorcycle', 'Truck (Unknown)']
c0f58d2d-1746-47a0-8485-1fd9ef7b0366,['Car', 'Motorcycle']
c0fee960-6c8f-4e3f-ae6e-9863c4c4c1fc,['Motorcycle', 'Motorcycle']
c17a505c-f143-49e4-8ddf-09388c49e4ed,['Motorcycle', 'Pedestrian']
c28bbadd-33d7-425c-b9da-f1b6075c8e5b,['Motorcycle', 'Truck (Unknown)']
c432ec33-e2fd-4802-871c-d38204ec5d1b,['Truck (Unknown)', 'Motorcycle']
c9ada1f1-072f-47b6-ae3c-98ab30e73854,['Truck (Articulated)', 'Motorcycle']
ca220f53-9a29-49c1-bba0-07e32b800910,['Motorcycle', 'Motorcycle']
cbb5756f-50ce-4233-a71b-c90611ef0232,['Truck (Unknown)', 'Tricycle']
cc5fbf1e-29dd-4082-9bc5-22577e1d07e2,['Motorcycle', 'Motorcycle']
cf5c1f0e-2b73-48a7-a869-6d1d9ba06f36,['Motorcycle', 'Tricycle']
d090eaa9-5334-45c2-8c49-0b3fde13c798,['Car', 'Motorcycle']
d1a51b4b-a49b-44a3-8264-3cec1ee8e683,['Truck (Unknown)', 'Motorcycle']
d2753521-aa18-46cb-a97c-df46957ace73,['Tricycle', 'Motorcycle']
d2f37638-1b67-4e69-9d52-123f69767b73,['Tricycle', 'Motorcycle']
d4b465d6-4e43-4f74-9f11-b9aef5b7551d,['Bus', '']
d56cb7c0-be57-4e07-9233-7a27068c4e5a,['Motorcycle', 'Truck (Pick-Up)']
d791e6f2-da51-488b-b764-2c22536da804,['Truck (Rigid)', 'Motorcycle']
d8710bd0-68a1-4cb6-830d-33fadadf1cf5,['Truck (Articulated)', 'Car']
d956efda-567a-4e4b-85df-e46552a246e3,['Truck (Unknown)', 'Motorcycle']
d96437c0-de20-4566-a570-0eea3821b3ae,['Motorcycle', 'Van']
d97ece46-be02-43e3-a628-6a542848d9a0,['Motorcycle', 'Tricycle']
dab7a1f2-21e2-41dd-9ecc-18726571f2b3,['', 'Motorcycle']
dc729596-ce3e-4540-a149-f3ce968bec81,['Van', 'Motorcycle']
ddd824d8-0c67-4133-a3e7-c7c78b0a8943,['Tricycle', 'Van']
e0a575ec-fae6-4274-a568-436f7bffad67,['Tricycle', 'Truck (Unknown)']
e156237a-dbaf-4cc1-9cbf-87b2285ab4df,['Bus', 'Motorcycle']
e2532e8e-b8b1-44a3-a9d7-2f87a359a0a9,['Motorcycle', 'Motorcycle']
e4b87bae-aa37-4aff-bdf2-9a5cc89a84bf,['Motorcycle', 'Truck (Unknown)']
e6297364-d8e0-4de3-8f35-aab47ba3a63b,['Motorcycle', 'Motorcycle']
e755e2ed-b670-413b-a79f-4fbbcec83cd0,['Car', '']
e7741231-54f6-41d1-8169-e2a89a7b2ae1,['Tricycle', 'Motorcycle']
e96015fe-c881-4a8a-b4f2-6107a5e3019f,['Motorcycle', 'Motorcycle']
e9d13bdc-e610-4fed-980f-fae7f68cd883,['Motorcycle', 'Motorcycle']
ea2c58ab-691f-4885-9e92-5a6e781201ca,['SUV', 'Motorcycle']
ea2cc0fd-7cce-4590-ae70-ecec40d9be9a,['Truck (Unknown)', 'Motorcycle']
ea473292-feac-4fc7-bf28-ee5a0dad416b,['SUV', 'Motorcycle']
eb6aeb3e-2ab5-4506-8607-6473c2910029,['Van', 'Motorcycle']
ebe1d67c-57e1-409a-8ac3-7d77311c07b5,['Motorcycle', 'Motorcycle']
eec11b99-fe19-4f2e-99fe-8ba5786ef837,['Van', 'Motorcycle']
ef04d796-55fa-4fa0-8aa3-60a18eb8809f,['', 'Car']
efa4936a-7f65-4729-8d59-2802f7f2abfe,['Motorcycle', 'Motorcycle']
f31363ed-139d-44ab-a7ed-a0760b45aa0e,['Truck (Articulated)', 'Motorcycle']
f531518d-ea74-4d86-afa2-9e46da9141ce,['Motorcycle', 'Motorcycle']
f5cb2b42-31ff-4fab-9e0f-f7d8f30e8a02,['Jeepney', 'Motorcycle']
fc1e14e0-d49e-48b4-becd-1abfe9847116,['Motorcycle', 'Motorcycle']
fe198855-bbf2-48d1-9fb8-cce234e7a512,['Motorcycle', 'Motorcycle']
feab17bc-f746-40e1-b019-1dbee949e5e3,['Motorcycle', 'SUV']
